Date,Open,High,Low,Close,Volume
27-Jul-05,2304.25,2324,2292.85,2319.1,70682407
29-Jul-05,2318.05,2332.55,2280.85,2312.3,111818711
01-Aug-05,2312.05,2329.9,2294.25,2318.05,59153792
02-Aug-05,2321.9,2357.15,2319.75,2353.65,81640117
03-Aug-05,2359.1,2377,2345.2,2357,102044390
04-Aug-05,2357.75,2377.35,2352.05,2367.8,91949999
05-Aug-05,2367.35,2377.1,2355.95,2361.2,114264260
08-Aug-05,2361.95,2386.95,2320.05,2324.4,97370128
09-Aug-05,2324.75,2342.2,2303.1,2318.7,93650866
10-Aug-05,2322.3,2364.8,2322.05,2360.15,81805269
11-Aug-05,2358.9,2387.3,2355.5,2380.9,93589538
12-Aug-05,2381.05,2390.45,2356.9,2361.55,71135423
16-Aug-05,2361.65,2379.4,2356.85,2369.8,59048436
17-Aug-05,2369.8,2406.25,2357.5,2403.15,61480220
18-Aug-05,2404.65,2426.65,2380.7,2388.45,63479228
19-Aug-05,2400.8,2409.35,2378.45,2383.45,47521272
22-Aug-05,2383.45,2403.45,2355.75,2367.85,55932078
23-Aug-05,2369.55,2380.5,2320.35,2326.1,57190186
24-Aug-05,2326.1,2334.9,2300.45,2322.5,68322962
25-Aug-05,2323.1,2359.2,2320.7,2354.55,78538713
26-Aug-05,2354.6,2368.05,2340.2,2357.05,47579420
29-Aug-05,2359.2,2365.85,2312.6,2337.65,41867254
30-Aug-05,2337.8,2373.8,2337.75,2367.75,46969539
31-Aug-05,2369.05,2387,2355,2384.65,50116797
01-Sep-05,2384.7,2412.35,2382.9,2405.75,59762105
02-Sep-05,2406.45,2422.1,2396.1,2415.8,61335349
05-Sep-05,2417.1,2439.55,2414.95,2422.95,50521839
06-Sep-05,2422.4,2436.25,2417,2428.65,47409904
08-Sep-05,2429,2456.9,2429,2454.45,46073516
09-Sep-05,2448.8,2462.8,2441.9,2455.45,47670661
12-Sep-05,2455.85,2486.35,2455.85,2484.15,44832163
13-Sep-05,2484,2503,2477.1,2500.35,54880639
14-Sep-05,2500.4,2514.75,2476,2492.45,82087707
15-Sep-05,2492.85,2527.5,2492.75,2523.95,62944965
16-Sep-05,2524.9,2555.1,2519.05,2552.35,63656466
19-Sep-05,2555.45,2579.7,2550.45,2567.1,63880908
20-Sep-05,2567.2,2582.8,2546.6,2578,77237821
21-Sep-05,2576.7,2585.6,2504.9,2567.3,108694906
22-Sep-05,2567.85,2580.4,2465.85,2476.5,103320451
23-Sep-05,2480.5,2507.9,2453.05,2477.75,84222865
26-Sep-05,2477.85,2560.85,2477.85,2557.35,61924057
27-Sep-05,2558.5,2592.5,2549.85,2574.85,80835742
28-Sep-05,2574.45,2602.95,2559.85,2598.05,75639565
29-Sep-05,2598.6,2633.9,2589.45,2611.2,118315309
30-Sep-05,2607.9,2623.05,2567.75,2601.4,88155803
03-Oct-05,2601,2635,2597.2,2630.05,64623105
04-Oct-05,2630,2667.05,2629.6,2663.35,76746128
05-Oct-05,2663.7,2669.2,2636.6,2644.4,87711982
06-Oct-05,2643.8,2643.8,2571.3,2579.15,107136584
07-Oct-05,2577.2,2603.25,2547.55,2574.05,92769893
10-Oct-05,2577.1,2595.15,2561,2566.85,61304701
11-Oct-05,2569.15,2592,2533.7,2589.55,71470357
13-Oct-05,2584.4,2589.35,2529.05,2537.3,95738560
14-Oct-05,2537.7,2548,2478,2484.4,91435384
17-Oct-05,2488.4,2498.6,2459.5,2485.15,76999001
18-Oct-05,2485.25,2517.7,2452.5,2468.2,77318585
19-Oct-05,2467.8,2467.85,2394.95,2412.45,93293821
20-Oct-05,2421.4,2463.85,2363.55,2395.45,114276924
21-Oct-05,2397.85,2447.85,2384.05,2443.75,97458038
24-Oct-05,2444.2,2460,2388.4,2394.85,80236463
25-Oct-05,2394.95,2444.6,2390.85,2418.2,85086738
26-Oct-05,2418.45,2434,2401.1,2408.5,91104303
27-Oct-05,2408.95,2416.45,2338.6,2352.9,125291990
28-Oct-05,2352.65,2355.15,2307.45,2316.05,84569727
31-Oct-05,2314.85,2373.4,2314.2,2370.95,69796263
01-Nov-05,2366.8,2410.15,2366.8,2386.75,18746555
02-Nov-05,2386.45,2423.8,2367.75,2419.05,82540716
07-Nov-05,2419.25,2464.65,2411.6,2461.6,79272406
08-Nov-05,2463.65,2502.9,2460,2492.65,79715915
09-Nov-05,2493.1,2519.4,2475.7,2489.1,73896105
10-Nov-05,2489.1,2504.75,2480.85,2500.7,64917294
11-Nov-05,2500.85,2551.4,2500.85,2548.65,72465029
14-Nov-05,2548.55,2576.95,2534.4,2558.7,70311886
16-Nov-05,2559.45,2585.95,2559.45,2582.75,59709061
17-Nov-05,2558.45,2608.85,2558.45,2603.95,66443810
18-Nov-05,2604,2632.35,2595.15,2620.05,81690974
21-Nov-05,2620.1,2626.4,2591.75,2602.5,74794904
22-Nov-05,2603.25,2614,2567.05,2572.85,67631761
23-Nov-05,2572.85,2613.4,2563.1,2608.6,70840659
24-Nov-05,2608.9,2643.7,2608.7,2635,98400541
25-Nov-05,2635.35,2668.9,2633.75,2664.3,74964394
26-Nov-05,2664.85,2686.5,2664.7,2683.45,25534972
28-Nov-05,2683.6,2717.15,2682.65,2712,83653385
29-Nov-05,2712.35,2713.9,2679.9,2698.3,78581982
30-Nov-05,2698.1,2727.05,2647.1,2652.25,82029860
01-Dec-05,2651.6,2705,2641.95,2698.95,74048315
02-Dec-05,2699.55,2730.7,2691.5,2697.95,79794777
05-Dec-05,2697.6,2710.65,2654.35,2660.5,62679907
06-Dec-05,2661.4,2694.4,2647.35,2662.3,56613837
07-Dec-05,2662.3,2697.1,2662.3,2693,66551374
08-Dec-05,2694.95,2711.6,2673.5,2706.7,70166907
09-Dec-05,2706.75,2761.1,2698,2756.45,76475444
12-Dec-05,2756.4,2789.35,2756.4,2776.2,75289837
13-Dec-05,2776.8,2815.3,2764.65,2812.3,93127558
14-Dec-05,2812.8,2825.65,2788.3,2804.55,122645697
15-Dec-05,2805.2,2821.5,2763.35,2778.55,92701214
16-Dec-05,2778.65,2814.9,2766.5,2810.15,88271522
19-Dec-05,2808.35,2846,2803.45,2842.6,77018983
20-Dec-05,2843.15,2853.1,2815.2,2826.2,74975479
21-Dec-05,2826.45,2847.3,2799.45,2822.9,123430901
22-Dec-05,2826.7,2846.65,2818.65,2835.25,66786005
23-Dec-05,2835.7,2857,2799.7,2804.85,65175171
26-Dec-05,2804.3,2804.3,2741.8,2749.6,57486163
27-Dec-05,2746.25,2812.6,2725.7,2805.9,58763373
28-Dec-05,2806.8,2824.3,2780,2794.05,73928672
29-Dec-05,2792.75,2829.4,2792.75,2821.95,79236604
30-Dec-05,2823.95,2845.55,2812.75,2836.55,76048886
02-Jan-06,2836.8,2849.45,2825.4,2835.95,51922369
03-Jan-06,2835.95,2887.2,2832.05,2883.35,56919143
04-Jan-06,2883,2909.35,2883,2904.4,82021279
05-Jan-06,2904.45,2916.2,2884.8,2899.85,70082252
06-Jan-06,2899.85,2921.7,2877.25,2914,83354445
09-Jan-06,2913.35,2927.25,2898.25,2910.1,74818404
10-Jan-06,2910.15,2913.05,2865.6,2870.8,71122017
12-Jan-06,2869.35,2869.35,2824,2850.7,92184274
13-Jan-06,2851.4,2878.35,2846.7,2850.55,66173305
16-Jan-06,2851.35,2855.7,2824.05,2833.1,57827407
17-Jan-06,2833.8,2861.25,2820.65,2829.1,95095316
18-Jan-06,2809.9,2840.1,2783.85,2809.2,119045833
19-Jan-06,2811.1,2875.95,2811.1,2870.85,69427054
20-Jan-06,2870.8,2912.8,2870.8,2900.95,73695932
23-Jan-06,2900.3,2900.3,2870.95,2884.05,65128512
24-Jan-06,2886.35,2914.25,2885.75,2908,67193094
25-Jan-06,2908.75,2949.1,2871.25,2940.35,97129132
27-Jan-06,2941.9,2989.7,2941.9,2982.75,115083146
30-Jan-06,2983.3,3002.2,2963.65,2974.5,99399734
31-Jan-06,2968.95,3005.1,2968.85,3001.1,74303077
01-Feb-06,3001.3,3011.05,2960.9,2971.55,87163320
02-Feb-06,2972.2,2997.25,2957.55,2967.45,80517157
03-Feb-06,2968.1,2973.9,2931.85,2940.6,62877718
06-Feb-06,2940.95,3009.45,2928.1,3000.45,70479490
07-Feb-06,3001.15,3025.1,2991.25,3020.1,84822966
08-Feb-06,3018.2,3021.25,2984.9,3008.95,72204624
10-Feb-06,3009.15,3031.75,3009.1,3027.55,77233296
13-Feb-06,3026.15,3042.75,3018.5,3041.15,66172668
14-Feb-06,3040.25,3051.7,3009.9,3017.55,86851659
15-Feb-06,3001.4,3048.8,2995.3,3022.2,90334973
16-Feb-06,3023.1,3036.65,3013.7,3021.6,77742684
17-Feb-06,3021.65,3038.8,2976.7,2981.5,80252511
20-Feb-06,2982.35,3010.65,2955.85,3005.85,61702111
21-Feb-06,3008.55,3042.05,3008.55,3035.5,59629361
22-Feb-06,3035.65,3055.65,3032.5,3050.8,56288881
23-Feb-06,3050.85,3078.4,3050.85,3062.1,108536483
24-Feb-06,3061.7,3072,3041.6,3050.05,61840503
27-Feb-06,3050.3,3070.35,3050.3,3067.45,53579117
28-Feb-06,3067.9,3090.3,3031.8,3074.7,101518894
01-Mar-06,3074.6,3127.25,3064,3123.1,96935864
02-Mar-06,3124.25,3170.35,3124.25,3150.7,117835195
03-Mar-06,3151.3,3167.2,3132.6,3147.35,68562889
06-Mar-06,3147.25,3194,3147.2,3190.4,70231056
07-Mar-06,3190.45,3192.95,3166.75,3182.8,85670076
08-Mar-06,3183.45,3187.5,3107.9,3116.7,104385907
09-Mar-06,3116.75,3132.65,3069.85,3129.1,91561270
10-Mar-06,3129.05,3189.35,3128.6,3183.9,89130425
13-Mar-06,3184.1,3221.3,3174.05,3202.65,71708390
14-Mar-06,3197.2,3223.45,3184.05,3195.35,81135055
16-Mar-06,3197.3,3230.4,3196.95,3226.6,85098635
17-Mar-06,3226.9,3258.3,3226.9,3234.05,84410109
20-Mar-06,3234.2,3268.25,3234.2,3265.65,74738736
21-Mar-06,3264.65,3292.15,3247.25,3262.3,94383185
22-Mar-06,3263.35,3267.95,3221.95,3240.15,92992199
23-Mar-06,3240.85,3265.6,3225.2,3247.15,132315985
24-Mar-06,3247.15,3286.2,3242.6,3279.8,133458459
27-Mar-06,3283.4,3327.05,3280.8,3321.65,155883121
28-Mar-06,3321.45,3344.5,3311.85,3325,145259830
29-Mar-06,3324.85,3359.8,3324.8,3354.2,107383096
30-Mar-06,3354.25,3433.85,3354.25,3418.95,167133850
31-Mar-06,3420.55,3425.45,3381.9,3402.55,191025581
03-Apr-06,3403.15,3478.25,3402.45,3473.3,73250033
04-Apr-06,3473.1,3508.25,3463.85,3483.15,92359007
05-Apr-06,3483.15,3513.95,3483.15,3510.9,79374868
07-Apr-06,3525.6,3555.5,3445.9,3454.8,137089599
10-Apr-06,3455,3489.05,3430.4,3478.45,104980176
12-Apr-06,3479.1,3484.65,3366.75,3380,124245306
13-Apr-06,3380.4,3391.05,3290.35,3345.5,129244802
17-Apr-06,3342.15,3433.65,3342.15,3425.15,94138429
18-Apr-06,3429,3521.95,3429,3518.1,103920172
19-Apr-06,3523.65,3570.5,3502.75,3535.85,119462639
20-Apr-06,3539.8,3578.35,3527.25,3573.5,113701322
21-Apr-06,3576.75,3592.75,3517.1,3573.05,134014772
24-Apr-06,3572.8,3585.35,3536.3,3548.9,90785788
25-Apr-06,3548.8,3552.65,3433.55,3462.65,83494373
26-Apr-06,3462.65,3562.3,3454.1,3555.75,90642187
27-Apr-06,3554.7,3598.95,3492.75,3508.1,148887167
28-Apr-06,3507.45,3517.65,3342.85,3508.35,108821039
29-Apr-06,3508.35,3565.75,3508.35,3557.6,35740010
02-May-06,3557.55,3622.05,3556.9,3605.45,108347510
03-May-06,3604.4,3640.8,3581.4,3634.25,95591194
04-May-06,3630.65,3674.5,3621.55,3648.4,100108143
05-May-06,3649.45,3676.55,3639.55,3663.95,106747561
08-May-06,3668.65,3708.55,3668.65,3693.15,70284895
09-May-06,3694.65,3725.4,3655.65,3720.55,83890001
10-May-06,3720.75,3758.05,3717.25,3754.25,93510261
11-May-06,3755.8,3774.15,3687.9,3701.05,77726368
12-May-06,3704.15,3704.15,3633.85,3650.05,94028454
15-May-06,3651,3653,3482.85,3502.95,125542855
16-May-06,3502.95,3543.5,3382.4,3523.3,139746059
17-May-06,3525.05,3641.85,3525.05,3635.1,100892613
18-May-06,3636.45,3636.45,3365.9,3388.9,137036044
19-May-06,3391.85,3493.05,3205.25,3246.9,143372267
22-May-06,3254.3,3313.9,2896.4,3081.35,148001127
23-May-06,3068.6,3221.05,2997.35,3199.35,114894339
24-May-06,3203.5,3249.75,3091.6,3115.55,134699170
25-May-06,3114.7,3198.35,3012.95,3177.7,154894775
26-May-06,3177.7,3277.95,3177.7,3209.6,105522896
29-May-06,3207.25,3255.25,3193.15,3214.9,73032523
30-May-06,3215.5,3252.1,3167.05,3185.3,69451029
31-May-06,3181.95,3181.95,2972.9,3071.05,119568428
01-Jun-06,3072.55,3130,2936.6,2962.25,112881053
02-Jun-06,2961.5,3099.35,2940.2,3091.35,106179408
05-Jun-06,3092.6,3125.4,3006.4,3016.65,88204812
06-Jun-06,3015.05,3015.05,2910.3,2937.3,98819077
07-Jun-06,2935.25,2956.9,2819.45,2860.45,122677884
08-Jun-06,2856.9,2859.4,2683.2,2724.35,133611695
09-Jun-06,2721.2,2875.75,2707.85,2866.3,101500861
12-Jun-06,2867.65,2877.8,2761.85,2776.85,78190250
13-Jun-06,2773.6,2773.6,2638.1,2663.3,85457365
14-Jun-06,2665.05,2767.75,2595.65,2632.8,98860315
15-Jun-06,2634.1,2814.15,2634.1,2798.8,88836911
16-Jun-06,2799.85,2960.15,2799.85,2890.35,117621143
19-Jun-06,2892,2932.9,2846.5,2916.9,75179603
20-Jun-06,2919,2919,2837.45,2861.3,85067878
21-Jun-06,2861.4,2930.8,2836.4,2923.45,81725635
22-Jun-06,2923.75,3017.65,2923.75,2994.75,81030379
23-Jun-06,2993.55,3063.2,2920.2,3042.7,86904356
25-Jun-06,3043.15,3083,3035.95,3050.3,12073961
26-Jun-06,3051.8,3059.85,2928,2943.2,87442622
27-Jun-06,2943.6,3004.15,2899.25,2982.45,116745741
28-Jun-06,2982.2,3003.65,2909.6,2981.1,84897439
29-Jun-06,2982.9,3049.25,2982.9,2997.9,110790760
30-Jun-06,2993.5,3134.15,2993.5,3128.2,98679172
03-Jul-06,3128.75,3160.35,3114.85,3150.95,66603275
04-Jul-06,3151.05,3177.4,3130.3,3138.65,66682150
05-Jul-06,3136.95,3201.2,3121.8,3197.1,90419711
06-Jul-06,3197.5,3197.5,3138.4,3156.4,74893378
07-Jul-06,3157.95,3193.1,3056.3,3075.85,90060282
10-Jul-06,3077.1,3147.7,3064.1,3142,65284375
11-Jul-06,3145.3,3146,3100.4,3116.15,66336970
12-Jul-06,3124.95,3201.35,3078.25,3195.9,93623050
13-Jul-06,3196.3,3208.85,3148.95,3169.3,81620172
14-Jul-06,3166.25,3166.25,3089.55,3123.35,61512609
17-Jul-06,3123.65,3125.1,2999.35,3007.55,60049023
18-Jul-06,3007.15,3038.25,2967.95,2993.65,70494264
19-Jul-06,2995.85,3045.35,2919.95,2932.75,79085652
20-Jul-06,2943.65,3041.25,2943.65,3023.05,77712999
21-Jul-06,3025.1,3029.1,2930.15,2945,74876151
24-Jul-06,2944.9,2996.65,2878.25,2985.85,78139891
25-Jul-06,2989.5,3046.95,2987.15,3040.5,70646865
26-Jul-06,3040.45,3121.4,3022.7,3110.15,77137663
27-Jul-06,3109.85,3167.1,3109.85,3156.15,106694441
28-Jul-06,3158,3168.5,3109.45,3130.8,81278521
31-Jul-06,3131.35,3179.7,3110.6,3143.2,61675413
01-Aug-06,3128.2,3154.7,3113.6,3147.8,57028169
02-Aug-06,3129.45,3187.85,3127.9,3182.1,55484351
03-Aug-06,3182.55,3234.25,3175.15,3190,69084722
04-Aug-06,3189.7,3228.15,3161.8,3176.75,69528047
07-Aug-06,3176.7,3178.5,3142.55,3151.1,50260661
08-Aug-06,3151.55,3216.75,3151.55,3212.4,52271647
09-Aug-06,3211.55,3267.2,3187.85,3254.6,71781978
10-Aug-06,3254.6,3274.75,3229.45,3260.1,59287718
11-Aug-06,3260.05,3286.5,3236.95,3274.35,63497173
14-Aug-06,3274.95,3317.8,3269.15,3313.1,51600194
16-Aug-06,3314.75,3377.1,3314.75,3356.05,69199131
17-Aug-06,3359.7,3385.15,3328.6,3353.9,72570406
18-Aug-06,3354.5,3366.25,3332.2,3356.75,57031969
21-Aug-06,3356.8,3374.9,3332.9,3366,48935056
22-Aug-06,3369.6,3398.35,3351.5,3364.6,58614547
23-Aug-06,3363.6,3369.65,3325.1,3335.8,52060467
24-Aug-06,3336.65,3379.55,3304.85,3370.4,70794902
25-Aug-06,3368.55,3402.7,3368.55,3385.95,68458051
28-Aug-06,3386,3405.3,3377.75,3401.1,46753742
29-Aug-06,3405.05,3434.95,3396.1,3425.7,60674227
30-Aug-06,3425.8,3440.2,3407.75,3430.35,61671400
31-Aug-06,3404.5,3452.3,3403.65,3413.9,98616609
01-Sep-06,3414,3439.5,3402.9,3435.45,71355586
04-Sep-06,3435.55,3483.1,3435.55,3476.85,55794558
05-Sep-06,3471.4,3488.6,3457.9,3473.75,49637615
06-Sep-06,3474.4,3490.7,3465.8,3477.25,64632141
07-Sep-06,3477.15,3478.85,3438.8,3454.55,61695576
08-Sep-06,3454.65,3477.95,3442.85,3471.45,75299798
11-Sep-06,3470.35,3486.65,3351.3,3366.15,78022331
12-Sep-06,3363.3,3395.05,3328.45,3389.9,80287997
13-Sep-06,3389.85,3470.65,3389.8,3454.55,71103462
14-Sep-06,3454.6,3484,3454.6,3471.6,88081056
15-Sep-06,3471.65,3487.45,3434.55,3478.6,71320369
18-Sep-06,3478.65,3506.2,3478.4,3492.75,60726317
19-Sep-06,3493.5,3514.95,3438.8,3457.35,69738853
20-Sep-06,3457.85,3509.85,3419.75,3502.8,62440086
21-Sep-06,3506.7,3556.35,3506.7,3553.05,65971047
22-Sep-06,3554.05,3562.45,3525.4,3544.05,60146361
25-Sep-06,3545.1,3568.65,3514.85,3523.45,59718564
26-Sep-06,3523.7,3576.75,3517.15,3571.75,67280328
27-Sep-06,3571.75,3603.7,3568.4,3579.3,65272270
28-Sep-06,3579.95,3589.3,3560.75,3571.75,82845862
29-Sep-06,3572.15,3599.8,3564.7,3588.4,71280518
03-Oct-06,3588.95,3606.2,3561.7,3569.6,55658446
04-Oct-06,3570.95,3580.05,3508.65,3515.35,68278198
05-Oct-06,3515.6,3574.95,3515.6,3564.9,74898110
06-Oct-06,3565.45,3583.75,3560.9,3569.7,83455201
09-Oct-06,3570.05,3585.35,3540.45,3567.15,52281974
10-Oct-06,3567.45,3597.2,3563.1,3571.05,61272629
11-Oct-06,3581.55,3614.5,3544.25,3558.55,64789296
12-Oct-06,3562.55,3626.8,3545.95,3621.05,67079130
13-Oct-06,3621.65,3682.35,3621.65,3676.05,77576341
16-Oct-06,3668.9,3729.7,3668.9,3723.95,74544319
17-Oct-06,3726.4,3742.5,3691.35,3715,72710899
18-Oct-06,3715.2,3727,3701.3,3710.65,98341144
19-Oct-06,3711.1,3726.95,3655.05,3677.8,87373113
20-Oct-06,3678.75,3714.25,3665.5,3676.85,71910699
21-Oct-06,3680.85,3708.4,3662.85,3683.5,10531676
23-Oct-06,3683.4,3690.85,3651.2,3657.3,45483007
26-Oct-06,3656.2,3686.85,3651.2,3677.55,97769504
27-Oct-06,3676.85,3747.35,3674.8,3739.35,81362792
30-Oct-06,3739.35,3776.05,3719.45,3769.1,85610530
31-Oct-06,3770.5,3782.85,3726.75,3744.1,87732761
01-Nov-06,3744.1,3777.7,3737,3767.05,70546138
02-Nov-06,3769.4,3805.5,3761.9,3791.2,57711779
03-Nov-06,3793.05,3809.65,3771,3805.35,61269479
06-Nov-06,3804.75,3822.4,3798.25,3809.25,68853934
07-Nov-06,3812.15,3840.45,3789.4,3798.75,72012582
08-Nov-06,3799.2,3809.95,3737.2,3777.3,81509881
09-Nov-06,3777.8,3808.2,3769.8,3796.4,71619806
10-Nov-06,3796.05,3842.4,3785.4,3834.75,70384022
13-Nov-06,3834.8,3862.05,3834,3858.75,56173959
14-Nov-06,3862,3883,3850.75,3865.9,68081114
15-Nov-06,3865.95,3888.8,3838.25,3876.3,69066795
16-Nov-06,3876.4,3900.4,3863.85,3876.85,81514258
17-Nov-06,3877,3891.85,3835.7,3852.8,77876260
20-Nov-06,3852.65,3866.95,3794.3,3856.15,84182263
21-Nov-06,3859.5,3921.7,3856.75,3918.25,67180630
22-Nov-06,3918.3,3960,3909.6,3954.75,87853870
23-Nov-06,3955.3,3976.8,3933.7,3945.45,64562640
24-Nov-06,3945.45,3965.8,3935.3,3950.85,68029182
27-Nov-06,3974.95,3974.95,3948.85,3968.9,56622181
28-Nov-06,3966,3966,3911.55,3921.75,59759241
29-Nov-06,3922.5,3952.4,3920,3928.2,59745228
30-Nov-06,3929.4,3973,3929.4,3954.5,99230654
01-Dec-06,3955.7,4001.3,3953.95,3997.6,58708116
04-Dec-06,4002.4,4015.25,3991.55,4001,54018198
05-Dec-06,4001.25,4033.2,4001.25,4015.75,65921607
06-Dec-06,4016,4036.2,3982.5,4015.95,65477220
07-Dec-06,4015,4027.7,4001.4,4015.35,52637334
08-Dec-06,4015.75,4046.85,3948.7,3962,53674764
11-Dec-06,3961.9,3965.05,3798.3,3849.5,79520623
12-Dec-06,3849.1,3861.25,3661.6,3716.9,105472463
13-Dec-06,3716.75,3777.6,3657.65,3765.2,93071516
14-Dec-06,3765.7,3855.05,3763.5,3843.05,72361721
15-Dec-06,3849.6,3908.45,3845.45,3888.65,91020399
18-Dec-06,3888.2,3934,3828.15,3928.75,72483576
19-Dec-06,3928.85,3931.9,3783.45,3832,75208480
20-Dec-06,3832.15,3886.1,3787.55,3815.55,81933913
21-Dec-06,3814.75,3851.2,3768.8,3833.5,57300356
22-Dec-06,3834.9,3880.15,3823.4,3871.15,51348663
26-Dec-06,3871.3,3946.1,3870.45,3940.5,45448366
27-Dec-06,3942.75,3986.75,3937.7,3974.25,54698735
28-Dec-06,3974.2,3997.35,3961.95,3970.55,82886489
29-Dec-06,3971.65,3991.6,3960.45,3966.4,46461571
02-Jan-07,3966.25,4016.65,3964.95,4007.4,40789960
03-Jan-07,4007.7,4029.8,3985,4024.05,63826475
04-Jan-07,4027.3,4041,3979.8,3988.8,67096186
05-Jan-07,3990.15,4011.45,3969.65,3983.4,69146575
08-Jan-07,3983.3,3987.45,3913,3933.4,63615668
09-Jan-07,3933.3,3963.75,3890.75,3911.4,65321592
10-Jan-07,3910.95,3911.95,3841.7,3850.3,68470689
11-Jan-07,3852.15,3953.1,3833.6,3942.25,83152375
12-Jan-07,3944.55,4059.15,3944.55,4052.45,81362992
15-Jan-07,4052.85,4099.65,4052.4,4078.4,81723925
16-Jan-07,4090.7,4107.45,4067.9,4080.5,60251260
17-Jan-07,4084.9,4096.75,4071.55,4076.45,59073863
18-Jan-07,4075.2,4140.25,4075.2,4109.05,75646344
19-Jan-07,4126,4137.15,4058.35,4090.15,85555366
22-Jan-07,4089.6,4114.5,4069.95,4102.45,63758853
23-Jan-07,4102.65,4105.1,4056.45,4066.1,80442797
24-Jan-07,4066.6,4098.25,4065.75,4089.9,90298316
25-Jan-07,4092.05,4157.95,4090.1,4147.7,130890355
29-Jan-07,4148.4,4167.15,4115.75,4124.45,94946217
31-Jan-07,4123.85,4137.85,4068.55,4082.7,114992600
01-Feb-07,4083.4,4141.6,4081.1,4137.2,73460198
02-Feb-07,4140.2,4198.7,4132.95,4183.5,92547027
05-Feb-07,4193.15,4219,4170,4215.35,62178023
06-Feb-07,4216.55,4228.15,4186.15,4195.9,64125214
07-Feb-07,4198.2,4232.3,4192.85,4224.25,66702277
08-Feb-07,4232,4245.3,4188.45,4223.4,69459583
09-Feb-07,4223.5,4239.2,4171.8,4187.4,66107054
12-Feb-07,4187.2,4187.2,4044.35,4058.3,91427563
13-Feb-07,4069.1,4132.7,3998.3,4044.55,97888267
14-Feb-07,4044.9,4057.35,3965.2,4047.1,82077938
15-Feb-07,4046.8,4155.7,4046.8,4146.2,77344389
19-Feb-07,4149.25,4177.7,4149.25,4164.55,59419122
20-Feb-07,4164.85,4175.45,4099.55,4106.95,63235945
21-Feb-07,4107.15,4132.8,4080.9,4096.2,72693724
22-Feb-07,4096.65,4126.9,4023.15,4040,120932537
23-Feb-07,4046,4065.45,3918.2,3938.95,91231906
26-Feb-07,3939.1,3958.9,3856.7,3942,86198266
27-Feb-07,3948.05,3958,3873.85,3893.9,75831405
28-Feb-07,3893.4,3893.4,3674.85,3745.3,143100823
01-Mar-07,3745.4,3818.75,3718.15,3811.2,108340792
02-Mar-07,3811.65,3842.05,3711.05,3726.75,99384914
05-Mar-07,3726.5,3726.65,3554.5,3576.5,111377742
06-Mar-07,3577.15,3679.15,3576.65,3655.65,94708234
07-Mar-07,3661.55,3714.15,3568.55,3626.85,92664441
08-Mar-07,3627.25,3779.5,3626.8,3761.65,102126395
09-Mar-07,3761.85,3795.7,3684.25,3718,116080128
12-Mar-07,3717.45,3781.45,3713.9,3734.6,89783796
13-Mar-07,3735.25,3775.85,3717.15,3770.55,76689083
14-Mar-07,3768.4,3768.4,3623,3641.1,83325778
15-Mar-07,3644.9,3711.05,3630.55,3643.6,73901367
16-Mar-07,3639.35,3683.6,3573.85,3608.55,64748146
19-Mar-07,3611.3,3683.35,3602.85,3678.9,45956072
20-Mar-07,3680.35,3725,3676.65,3697.6,69478798
21-Mar-07,3697.7,3771.2,3680.6,3764.55,73653431
22-Mar-07,3764.5,3881,3764.5,3875.9,91519911
23-Mar-07,3876.75,3901.75,3850.8,3861.05,85511339
26-Mar-07,3863.45,3885.45,3768.25,3819.95,67231993
28-Mar-07,3818.75,3830.3,3752.95,3761.1,83105233
29-Mar-07,3759.15,3805.85,3750.35,3798.1,111423813
30-Mar-07,3788.85,3832.2,3785.3,3821.55,81295476
02-Apr-07,3820,3820,3617,3633.6,74611355
03-Apr-07,3633.85,3703.05,3632.2,3690.65,64733113
04-Apr-07,3689.75,3751.4,3689.75,3733.25,87771799
05-Apr-07,3735.2,3771.45,3709.15,3752,75346993
09-Apr-07,3752.9,3850.9,3747.25,3843.5,65501863
10-Apr-07,3844.15,3858.35,3819.3,3848.15,78284712
11-Apr-07,3848.35,3876.35,3844.75,3862.65,89113728
12-Apr-07,3861.85,3861.85,3811.25,3829.85,69265870
13-Apr-07,3830.35,3924.55,3828.45,3917.35,89158610
16-Apr-07,3920.5,4016.8,3920.5,4013.35,85406452
17-Apr-07,4014.4,4030,3976.25,3984.95,83281173
18-Apr-07,3989.6,4039.25,3981.75,4011.6,73900407
19-Apr-07,3998.5,4011,3933.35,3997.65,76167934
20-Apr-07,4000.25,4090.05,3995.5,4083.55,96650049
23-Apr-07,4083.55,4122.35,4075.2,4085.1,85793172
24-Apr-07,4085.1,4162.15,4057.7,4141.8,101792602
25-Apr-07,4134.25,4173.3,4114.35,4167.3,96383411
26-Apr-07,4170.05,4217.9,4143.25,4177.85,111716820
27-Apr-07,4182,4182,4074.3,4083.5,83330984
30-Apr-07,4081.6,4096.9,4028.9,4087.9,74746036
03-May-07,4089.45,4161.2,4080.75,4150.85,79591422
04-May-07,4168.9,4180.9,4109.7,4117.35,67472022
07-May-07,4117.5,4157.65,4103.6,4111.15,63121628
08-May-07,4111.25,4136.05,4066.4,4077,77322300
09-May-07,4077.25,4087.8,4030.55,4079.3,65609530
10-May-07,4079.6,4134.2,4057.55,4066.8,74217966
11-May-07,4070.2,4094.65,3981.15,4076.65,101897727
14-May-07,4078.8,4151.3,4072.45,4134.3,95639685
